  4.0200,   0.8051
  4.0300,   0.8916
  4.0400,   1.2063
  4.0500,   0.8066
  4.0600,   0.8776
  4.0700,   0.8000
  4.0800,   0.9691
  4.0900,   0.8170
  4.1000,   0.8553
  4.1100,   0.8277
  4.1200,   0.8333
  4.1300,   0.8033
  4.1400,   0.8418
  4.1500,   0.8173
  4.1600,   0.8320
  4.1700,   0.8007
  4.1800,   0.9116
  4.1900,   0.8027
  4.2000,   0.8203
  4.2100,   0.9033
  4.2200,   0.9166
  4.2300,   0.9416
  4.2400,   1.0641
  4.2500,   1.3030
  4.2600,   1.3615
  4.2700,   1.3624
  4.2800,   1.1247
  4.2900,   1.4743
  4.3000,   0.8727
  4.3100,   1.0204
  4.3200,   0.8742
  4.3300,   1.2513
  4.3400,   1.4965
  4.3500,   1.0259
  4.3600,   1.2641
  4.3700,   1.0264
  4.3800,   1.2275
  4.3900,   1.7844
  4.4000,   1.5528
  4.4100,   1.8707
  4.4200,   1.7661
  4.4300,   2.1197
  4.4400,   1.2356
  4.4500,   1.3896
  4.4600,   1.7017
  4.4700,   2.1367
  4.4800,   2.3651
  4.4900,   1.4079
  4.5000,   1.5745
  4.5100,   1.9592
  4.5200,   2.4096
  4.5300,   2.1794
  4.5400,   2.4915
  4.5500,   1.8554
  4.5600,   2.4938
  4.5700,   2.4804
  4.5800,   1.8111
  4.5900,   2.6945
  4.6000,   2.9479
  4.6100,   2.1066
  4.6200,   2.4264
  4.6300,   2.2801
  4.6400,   2.8615
  4.6500,   2.3617
  4.6600,   3.0987
  4.6700,   2.2725
  4.6800,   2.3475
  4.6900,   3.0696
  4.7000,   3.1174
  4.7100,   2.9732
  4.7200,   3.1075
  4.7300,   2.9986
  4.7400,   3.0646
  4.7500,   2.8073
  4.7600,   3.0654
  4.7700,   2.7563
  4.7800,   2.7993
  4.7900,   3.0409
  4.8000,   3.1799
  4.8100,   3.1914
  4.8200,   3.1981
  4.8300,   3.2000
  4.8400,   3.1986
  4.8500,   3.1772
  4.8600,   3.1943
  4.8700,   3.2000
  4.8800,   3.1870
  4.8900,   3.0548
  4.9000,   3.1867
  4.9100,   3.1851
  4.9200,   3.0914
  4.9300,   3.1999
  4.9400,   2.9781
  4.9500,   3.1263
  4.9600,   2.8647
  4.9700,   3.1631
  4.9800,   2.7691
  4.9900,   2.7370
  5.0000,   2.9827
  5.0100,   3.1833
  5.0200,   3.0676
  5.0300,   3.0932
  5.0400,   3.0767
  5.0500,   3.0755
  5.0600,   3.1545
  5.0700,   2.4238
  5.0800,   2.8255
  5.0900,   2.6694
  5.1000,   2.8714
  5.1100,   2.1107
  5.1200,   2.0727
  5.1300,   2.0457
  5.1400,   2.3483
  5.1500,   2.2298
  5.1600,   2.6200
  5.1700,   2.3687
  5.1800,   2.5961
  5.1900,   2.0395
  5.2000,   1.9178
  5.2100,   2.6641
  5.2200,   2.4718
  5.2300,   2.4449
  5.2400,   1.9015
  5.2500,   1.7320
  5.2600,   1.5591
  5.2700,   2.4643
  5.2800,   2.2056
  5.2900,   1.8365
  5.3000,   1.8947
  5.3100,   1.8901
  5.3200,   2.1709
  5.3300,   1.3260
  5.3400,   1.6688
  5.3500,   1.3292
  5.3600,   1.4123
  5.3700,   1.9351
  5.3800,   1.5862
  5.3900,   0.9580
  5.4000,   0.9533
  5.4100,   1.3746
  5.4200,   1.1147
  5.4300,   1.1255
  5.4400,   0.9165
  5.4500,   0.8452
  5.4600,   1.4725
  5.4700,   0.8407
  5.4800,   0.9738
  5.4900,   1.2272
  5.5000,   1.1658
  5.5100,   0.8454
  5.5200,   0.8699
  5.5300,   0.8578
  5.5400,   0.8076
  5.5500,   0.8323
  5.5600,   1.0613
  5.5700,   0.9857
  5.5800,   1.0005
  5.5900,   0.9471
  5.6000,   0.8027
  5.6100,   0.8036
  5.6200,   0.8132
  5.6300,   0.8595
  5.6400,   0.8014
  5.6500,   0.8969
  5.6600,   0.8013
  5.6700,   0.9162
  5.6800,   0.8004
  5.6900,   0.9005
  5.7000,   1.0816
  5.7100,   0.8026
  5.7200,   0.8848
  5.7300,   0.8017
  5.7400,   0.8078
  5.7500,   0.8046
  5.7600,   0.8126
  5.7700,   1.1093
  5.7800,   0.9837
  5.7900,   1.1899
  5.8000,   1.4446
  5.8100,   1.3910
  5.8200,   1.6709
  5.8300,   1.4991
  5.8400,   1.7210
  5.8500,   1.5447
  5.8600,   1.1122
  5.8700,   1.6165
  5.8800,   1.6349
  5.8900,   1.7764
  5.9000,   1.7950
  5.9100,   1.3640
  5.9200,   1.6172
  5.9300,   1.9758
  5.9400,   1.7869
  5.9500,   2.2904
  5.9600,   1.4289
  5.9700,   2.3334
  5.9800,   2.2012
  5.9900,   1.6965
  6.0000,   2.1525
  6.0100,   2.0057
  6.0200,   1.6606
  6.0300,   2.2090
  6.0400,   2.7138
  6.0500,   2.1812
  6.0600,   2.4028
  6.0700,   1.8852
  6.0800,   2.0419
  6.0900,   2.0479
  6.1000,   1.9469
  6.1100,   2.2777
  6.1200,   2.2768
  6.1300,   2.4707
  6.1400,   2.2628
  6.1500,   3.0837
  6.1600,   2.7580
  6.1700,   2.6775
  6.1800,   2.5793
  6.1900,   2.7363
  6.2000,   2.8063
  6.2100,   3.1582
  6.2200,   2.9525
  6.2300,   3.0541
  6.2400,   2.5859
  6.2500,   3.0878
  6.2600,   3.1751
  6.2700,   3.1524
  6.2800,   3.1190
  6.2900,   3.1995
  6.3000,   3.1868
  6.3100,   3.0760
  6.3200,   3.1973
  6.3300,   3.1037
  6.3400,   2.9684
  6.3500,   3.0470
  6.3600,   3.1673
  6.3700,   3.1723
  6.3800,   3.0747
  6.3900,   3.1549
  6.4000,   3.1986
  6.4100,   3.0989
  6.4200,   3.1189
  6.4300,   3.0832
  6.4400,   3.1678
  6.4500,   2.8915
  6.4600,   2.7965
  6.4700,   2.8094
  6.4800,   3.1046
  6.4900,   2.7584
  6.5000,   3.1005
  6.5100,   2.9417
  6.5200,   2.9423
  6.5300,   2.6533
  6.5400,   3.0666
  6.5500,   2.7494
  6.5600,   2.7672
  6.5700,   2.6751
  6.5800,   2.9416
  6.5900,   2.8924
  6.6000,   2.9692
  6.6100,   3.0004
  6.6200,   2.8249
  6.6300,   2.7241
  6.6400,   2.4948
  6.6500,   1.9137
  6.6600,   2.9006
  6.6700,   2.1503
  6.6800,   1.8660
  6.6900,   1.8629
  6.7000,   2.6679
  6.7100,   1.6595
  6.7200,   2.2205
  6.7300,   1.6546
  6.7400,   1.6190
  6.7500,   2.1732
  6.7600,   1.7934
  6.7700,   1.4799
  6.7800,   2.4152
  6.7900,   2.3034
  6.8000,   1.8967
  6.8100,   2.1192
  6.8200,   2.2062
  6.8300,   1.3053
  6.8400,   1.7566
  6.8500,   1.1941
  6.8600,   1.8392
  6.8700,   1.2466
  6.8800,   1.0452
  6.8900,   1.1036
  6.9000,   1.5796
  6.9100,   1.3942
  6.9200,   1.3471
  6.9300,   1.4023
  6.9400,   1.2900
  6.9500,   1.5055
  6.9600,   1.1135
  6.9700,   1.0780
  6.9800,   1.4326
  6.9900,   0.9084
  7.0000,   1.3159
  7.0100,   1.1748
  7.0200,   0.8388
  7.0300,   0.8700
  7.0400,   1.2080
  7.0500,   0.9623
  7.0600,   0.8927
  7.0700,   0.9988
  7.0800,   1.0192
  7.0900,   0.8207
  7.1000,   0.8328
  7.1100,   0.8409
  7.1200,   0.8002
  7.1300,   0.8681
  7.1400,   0.8003
  7.1500,   0.8862
  7.1600,   0.8721
  7.1700,   0.8126
  7.1800,   0.8056
  7.1900,   0.9415
  7.2000,   0.8004
  7.2100,   0.8109
  7.2200,   0.9725
  7.2300,   0.8308
  7.2400,   0.8549
  7.2500,   0.8192
  7.2600,   0.9211
  7.2700,   1.3548
  7.2800,   1.3895
  7.2900,   0.9994
  7.3000,   1.2621
  7.3100,   0.9629
  7.3200,   1.6408
  7.3300,   1.3349
  7.3400,   1.0147
  7.3500,   0.9783
  7.3600,   1.4031
  7.3700,   1.1645
  7.3800,   1.0370
  7.3900,   1.1372
  7.4000,   1.0833
  7.4100,   1.7662
  7.4200,   1.9360
  7.4300,   2.0170
  7.4400,   1.4392
  7.4500,   2.2225
  7.4600,   1.9286
  7.4700,   1.3113
  7.4800,   1.7151
  7.4900,   1.9901
  7.5000,   2.1529
  7.5100,   1.9864
  7.5200,   2.4616
  7.5300,   1.7270
  7.5400,   2.7189
  7.5500,   2.6203
  7.5600,   2.1096
  7.5700,   2.4777
  7.5800,   2.1661
  7.5900,   1.9595
  7.6000,   2.5116
  7.6100,   2.8491
  7.6200,   2.8324
  7.6300,   3.0047
  7.6400,   2.4893
  7.6500,   2.5942
  7.6600,   2.3782
  7.6700,   2.6229
  7.6800,   2.8672
  7.6900,   2.8985
  7.7000,   2.5734
  7.7100,   2.5719
  7.7200,   2.8774
  7.7300,   3.1546
  7.7400,   2.7641
  7.7500,   3.0397
  7.7600,   2.7871
  7.7700,   3.1966
  7.7800,   3.1897
  7.7900,   3.1493
  7.8000,   3.0934
  7.8100,   3.1526
  7.8200,   3.1853
  7.8300,   3.1720
  7.8400,   3.1868
  7.8500,   3.1966
  7.8600,   3.1285
  7.8700,   3.1980
  7.8800,   3.1476
  7.8900,   3.1700
  7.9000,   3.1967
  7.9100,   3.1893
  7.9200,   3.1495
  7.9300,   3.1956
  7.9400,   3.1995
  7.9500,   2.9360
  7.9600,   3.1998
  7.9700,   3.0271
  7.9800,   3.1157
  7.9900,   2.9942
  8.0000,   2.8689
